image_path,label,label_name,source,source_class,width,height,md5
data/data/sunny/s4321.jpg,0,sunny,class_directory,sunny,200,200,d7a2c86dca7cc4e3448551da944fc709
data/data/sunny/s0285.jpg,0,sunny,class_directory,sunny,200,200,44d7aa44eb1e06f351c9c89bac220ee8
data/data/rainy/rainy day-133.jpeg,2,rainy,class_directory,rainy,474,271,ec217e9755036c80c381c44b33ccf2c1
data/data/snowy/snowy day-79.jpeg,3,snowy,class_directory,snowy,474,316,33f944c6b6ee82f02e828471ee5dfb1f
data/data/sunny/3823902.jpg,0,sunny,class_directory,sunny,500,329,76cef44f57edd367f55adbc37f21440d
data/data/cloudy/cloudy188.jpg,1,cloudy,class_directory,cloudy,241,161,71bea15326c1dedeee936615931507ef
data/data/snowy/3203621509.jpg,3,snowy,class_directory,snowy,500,375,b94f7622214c4715ec7a7f88bd6da96e
data/data/cloudy/c4080.jpg,1,cloudy,class_directory,cloudy,200,200,c196c8ba2a450f23731e5da7337d64bd
data/data/snowy/328054298.jpg,3,snowy,class_directory,snowy,500,375,8bc5a25590e3adc44308c39d769f1d86
data/data/sunny/s3491.jpg,0,sunny,class_directory,sunny,200,200,0229987b4ae7bf8f9fc1c4388b615e2d
data/data/sunny/s4580.jpg,0,sunny,class_directory,sunny,200,200,b483195fa76372b73492174dbf6493a2
data/data/snowy/3268282058.jpg,3,snowy,class_directory,snowy,332,500,00b1024a3e9c8a4e2973d67550bd0e15
data/data/cloudy/c2906.jpg,1,cloudy,class_directory,cloudy,200,200,a33871a1d5630f128df0b06530f59ea2
data/data/sunny/s1526.jpg,0,sunny,class_directory,sunny,200,200,befd5736e58b479f1f15cbfe1107a7a2
data/data/sunny/sunny sky-146.jpeg,0,sunny,class_directory,sunny,474,296,063482a1cc8d615e2b94b33582cb2c32
data/data/cloudy/c2078.jpg,1,cloudy,class_directory,cloudy,200,200,cb400cfd0a8a98dd433104a203078e36
data/data/sunny/23386006.jpg,0,sunny,class_directory,sunny,375,500,642d5b958b53322fd321e3e602c6b60d
data/data/sunny/18933377.jpg,0,sunny,class_directory,sunny,500,375,eb1c0280cd34e28194b9f57ed6b25247
data/data/snowy/2332302179.jpg,3,snowy,class_directory,snowy,500,333,0591fb69b680b9aecadd135dabcec612
data/data/sunny/s2350.jpg,0,sunny,class_directory,sunny,200,200,9bf544324bf17d953ead3871f3cf49cd
data/data/cloudy/cloudy94.jpg,1,cloudy,class_directory,cloudy,500,329,cf1e1f780626666dba4c57387bf6407a
data/data/sunny/s4156.jpg,0,sunny,class_directory,sunny,200,200,44d41825e2a0c0eb0aefe878fb0ada1e
data/data/cloudy/cloudy weather-70.jpeg,1,cloudy,class_directory,cloudy,474,315,41f7f304da1842e0ec44d741afa570bd
data/data/sunny/s038.jpg,0,sunny,class_directory,sunny,200,200,49170c905cbdae8e5834455d1b1125b2
data/data/cloudy/c0486.jpg,1,cloudy,class_directory,cloudy,200,200,372cf5de0202ca1467cbdd8af42da7b3
data/data/cloudy/c2946.jpg,1,cloudy,class_directory,cloudy,200,200,b48b2c8b48dcb8c6ea8ddb0daf8a5cf9
data/data/cloudy/c0964.jpg,1,cloudy,class_directory,cloudy,200,200,8709221025709def7f1f3357b39618fd
data/data/sunny/s0143.jpg,0,sunny,class_directory,sunny,200,200,cdfeda400b975c14bf8413f5be3dacd3
data/data/sunny/s1962.jpg,0,sunny,class_directory,sunny,200,200,d0f528057c8187372251656bb39fdda8
data/data/rainy/407952261.jpg,2,rainy,class_directory,rainy,500,375,4264dea1ac85e7553b370507b2949f59
data/data/cloudy/c3188.jpg,1,cloudy,class_directory,cloudy,200,200,d207843a2a886d25ecc82c7e90c333c3
data/data/cloudy/4317635.jpg,1,cloudy,class_directory,cloudy,500,375,41a3b1aab4b3aaf50a21cd69b44bd9b1
data/data/sunny/29967865.jpg,0,sunny,class_directory,sunny,500,375,0b43e62606c6b0bf90ce7d469037a36e
data/data/rainy/274700788.jpg,2,rainy,class_directory,rainy,500,375,f01b6675af7826afba47186a8926e791
data/data/rainy/rain85.jpg,2,rainy,class_directory,rainy,1920,1080,33d6d69628a5c121344da0ad5915509a
data/data/snowy/3256851328.jpg,3,snowy,class_directory,snowy,334,500,811035a60629abbe4e3fc5a9312d358a
data/data/sunny/s2714.jpg,0,sunny,class_directory,sunny,200,200,3e16dd63ab870abeb42ff3f836ae7acd
data/data/sunny/s4623.jpg,0,sunny,class_directory,sunny,200,200,4b9f4c1efd409c00b04bc0a47f910d9f
data/data/sunny/21998625.jpg,0,sunny,class_directory,sunny,500,375,50d9d46857ff61699646e3e84268c9e6
data/data/cloudy/c2245.jpg,1,cloudy,class_directory,cloudy,200,200,fe307759e6867d108a09af931c0762cf
data/data/sunny/25224715.jpg,0,sunny,class_directory,sunny,500,375,aaaced2779311f11a3bcaf95915fef2c
data/data/sunny/s4062.jpg,0,sunny,class_directory,sunny,200,200,3a3569a797dec8a55dd7091f0dce944a
data/data/sunny/s0851.jpg,0,sunny,class_directory,sunny,200,200,f78b85b1f4e567c0537a7e1defad8ec5
data/data/cloudy/c2446.jpg,1,cloudy,class_directory,cloudy,200,200,c69748d35feba15ce0fca55fb7b58122
data/data/cloudy/14355101.jpg,1,cloudy,class_directory,cloudy,500,375,67ac3c35f58a9d137256858cf67e722b
data/data/cloudy/cloudy276.jpg,1,cloudy,class_directory,cloudy,227,151,d72474d30cdad9ef61858aff2125a567
data/data/sunny/s2319.jpg,0,sunny,class_directory,sunny,200,200,0d3c632606a32e2aa99e19448afc1f6b
data/data/rainy/2539073938.jpg,2,rainy,class_directory,rainy,333,500,fa7054194da68281157b15f186412475
data/data/rainy/1791.jpg,2,rainy,class_directory,rainy,497,283,b85d6a4e288fbaab02bb45ab591adaae
data/data/cloudy/cloudy day-99.jpeg,1,cloudy,class_directory,cloudy,474,353,1c5b5eae48c547f8a250d3dd273bacce
data/data/rainy/2296628192.jpg,2,rainy,class_directory,rainy,375,500,2c90286a01f7e275363a28264877d895
data/data/sunny/s2233.jpg,0,sunny,class_directory,sunny,200,200,c102fbacb1979b7d2def149439e8d047
data/data/cloudy/cloudy30.jpg,1,cloudy,class_directory,cloudy,550,412,949739dbbca45db41a98d60e49284c37
data/data/cloudy/c3484.jpg,1,cloudy,class_directory,cloudy,200,200,3864e57b51d7e057b8bf70fb88d8d974
data/data/cloudy/cloudy195.jpg,1,cloudy,class_directory,cloudy,231,174,d95f9ac9f638e7a8aed950f40494744e
data/data/cloudy/c3142.jpg,1,cloudy,class_directory,cloudy,200,200,a5ef956d865acf0477f7fa4369867d7f
data/data/sunny/s1464.jpg,0,sunny,class_directory,sunny,200,200,27055c81f34b46909645602fced4fdca
data/data/cloudy/c3162.jpg,1,cloudy,class_directory,cloudy,200,200,713c588af5813eb1b5cbabc45906d9e9
data/data/cloudy/c4881.jpg,1,cloudy,class_directory,cloudy,200,200,ba1f410444c15c8f1fbf3f449c2bb85f
data/data/rainy/1649695053.jpg,2,rainy,class_directory,rainy,500,272,be90750401d0b6a08a505f0fdbdfb8d9
data/data/sunny/s0099.jpg,0,sunny,class_directory,sunny,200,200,da5313aa3bc7556eac363ff53842ad9a
data/data/snowy/1021484326.jpg,3,snowy,class_directory,snowy,500,375,f346113915167acebc674f2eb699cbe3
data/data/sunny/s1423.jpg,0,sunny,class_directory,sunny,200,200,25282642e10d57c52c132e0774524945
data/data/sunny/s4140.jpg,0,sunny,class_directory,sunny,200,200,332c480879d87c775e37284a1fbd8b28
data/data/rainy/248537680.jpg,2,rainy,class_directory,rainy,500,375,c08072c8cdd57006f04ab82d49f7ead7
data/data/cloudy/c0731.jpg,1,cloudy,class_directory,cloudy,200,200,09b0ded0c5841bb654e5d8bb8ea03e4d
data/data/snowy/snowy day-69.jpeg,3,snowy,class_directory,snowy,474,355,03039eeea197385af9a02839f6ef54f3
data/data/sunny/s4094.jpg,0,sunny,class_directory,sunny,200,200,8572f954cb32bde92329e954890633b2
data/data/cloudy/c4888.jpg,1,cloudy,class_directory,cloudy,200,200,7788f30ff80017f3b841ab54a9ba251d
data/data/cloudy/11727304.jpg,1,cloudy,class_directory,cloudy,500,335,09e55a10501aecef3ae1c3905971e592
data/data/sunny/3769155.jpg,0,sunny,class_directory,sunny,500,375,ad8d1cd961ce798951e740e1025b9ec9
data/data/sunny/s0638.jpg,0,sunny,class_directory,sunny,200,200,5e09836cd89c9efbdf67f5d8dbcaa308
data/data/sunny/s3954.jpg,0,sunny,class_directory,sunny,200,200,1f2808f0f24d460a386119ebefea8e69
data/data/cloudy/c4573.jpg,1,cloudy,class_directory,cloudy,200,200,38e0ee321c80938b58e9d2d53731925d
data/data/sunny/3777900.jpg,0,sunny,class_directory,sunny,375,500,62d7c3e7b19ca57ad5b69e159906cd62
data/data/sunny/7866224.jpg,0,sunny,class_directory,sunny,500,375,8242ed8b6c082aa9f9784258b8f5deab
data/data/sunny/shine67.jpg,0,sunny,class_directory,sunny,1920,1080,7d0c3c548587532ff526f36e835b449c
data/data/sunny/s2127.jpg,0,sunny,class_directory,sunny,200,200,63dff1ffeea0943f2bd1208cd37506ca
data/data/sunny/9682365.jpg,0,sunny,class_directory,sunny,500,375,0ddba37bb074028478b9c9a0b21a6a20
data/data/sunny/shine86.jpg,0,sunny,class_directory,sunny,227,222,0a9e69e1036e9e1c2a58e360980c410d
data/data/sunny/s2991.jpg,0,sunny,class_directory,sunny,200,200,ba353d781d216bf445f22bbbd350dc16
data/data/cloudy/12484504.jpg,1,cloudy,class_directory,cloudy,375,500,97d8a68e82a0b3a3ba41157aef284d6f
data/data/sunny/s1933.jpg,0,sunny,class_directory,sunny,200,200,c3028f5d11f4a7c624bf9b88ee5528e6
data/data/cloudy/21730475.jpg,1,cloudy,class_directory,cloudy,360,480,577fa914322f583160137eb0f18bc347
data/data/rainy/1470.jpg,2,rainy,class_directory,rainy,400,252,1e295da2a31e0a7f79513a16460e312b
data/data/sunny/sunny sky-89.jpeg,0,sunny,class_directory,sunny,474,266,29e6ca04a5295dbb999c1c55fa0e9f84
data/data/sunny/s2203.jpg,0,sunny,class_directory,sunny,200,200,7330de3698409e8d18a3f3548387ed41
data/data/sunny/16071683.jpg,0,sunny,class_directory,sunny,500,375,6913ef09fce02bebbc160ac129139f7e
data/data/sunny/s2458.jpg,0,sunny,class_directory,sunny,200,200,15face2c0423b49409a38061063a5fe4
data/data/rainy/481271878.jpg,2,rainy,class_directory,rainy,500,375,11fd0d973b9ed7fef6bd35f633bea8ca
data/data/snowy/1197.jpg,3,snowy,class_directory,snowy,900,600,2b8a65afc643750e3e709f0e2b44e1c6
data/data/sunny/s1297.jpg,0,sunny,class_directory,sunny,200,200,dea5ecce33b81e3d57fff041d96f8d9c
data/data/sunny/s0835.jpg,0,sunny,class_directory,sunny,200,200,f9f7aba90a23c6c06ffa236f954e76cb
data/data/cloudy/c2985.jpg,1,cloudy,class_directory,cloudy,200,200,b0f8b2538d8f832511c29cd40eb3140d
data/data/snowy/snowy weather-51.jpeg,3,snowy,class_directory,snowy,474,315,bd6e006769d7acf3fa41090161b3ef16
data/data/snowy/367867162.jpg,3,snowy,class_directory,snowy,375,500,cdc4875bcc0fbd2224161e58f5444c9b
data/data/cloudy/c4153.jpg,1,cloudy,class_directory,cloudy,200,200,918e1969d83c5fdd848bac69abf63ce2
data/data/sunny/s2428.jpg,0,sunny,class_directory,sunny,200,200,622601436d000e41ec3d348ba41a447c
data/data/cloudy/c0433.jpg,1,cloudy,class_directory,cloudy,200,200,90c12a6e98cbbd9021ef852ae02eccdc
data/data/sunny/s021.jpg,0,sunny,class_directory,sunny,200,200,fab19d78cf31a7ff90c81053a467e6a1
data/data/sunny/13988230.jpg,0,sunny,class_directory,sunny,500,375,69d5d26f016c7db79661bde67ce87d35
data/data/sunny/shine170.jpg,0,sunny,class_directory,sunny,245,164,ecb4297366689c9b470dae88d1441d87
data/data/cloudy/c2273.jpg,1,cloudy,class_directory,cloudy,200,200,7f2c89eccf0dd3d1ae0eafbf506f1544
data/data/cloudy/c2310.jpg,1,cloudy,class_directory,cloudy,200,200,3f2d954fd04740b5b5ab7ac6581a966f
data/data/cloudy/c0900.jpg,1,cloudy,class_directory,cloudy,200,200,6e4fd70108a55d85bf68b8c53a1cb158
data/data/rainy/107.jpg,2,rainy,class_directory,rainy,400,269,99bd08c58e45f7edca7fb157d6d15bca
data/data/sunny/s2427.jpg,0,sunny,class_directory,sunny,200,200,941217e66f7e7597636aab4a35d389e5
data/data/cloudy/c1639.jpg,1,cloudy,class_directory,cloudy,200,200,e13867980f7bca19b3cb30c93bdc4f4f
data/data/sunny/s1714.jpg,0,sunny,class_directory,sunny,200,200,35feda30044cf87f2bf6f54b3d2980cc
data/data/sunny/s2684.jpg,0,sunny,class_directory,sunny,200,200,6eabbae093cc8d83e553b449f9961a49
data/data/rainy/1849575776.jpg,2,rainy,class_directory,rainy,500,335,4a2ac58a044ade9c238578b8e64397b4
data/data/sunny/s3953.jpg,0,sunny,class_directory,sunny,200,200,bc8cd016c596a1ecf8b1698e9eac3ef1
data/data/sunny/s0394.jpg,0,sunny,class_directory,sunny,200,200,6c4f52c022be066c2eb894b41fd9c253
data/data/sunny/s1913.jpg,0,sunny,class_directory,sunny,200,200,321d88e9a3b32f96464fedee4ab8db3d
data/data/cloudy/c0483.jpg,1,cloudy,class_directory,cloudy,200,200,b7fe88a9e4084dc69d0d9c3a91af209d
data/data/sunny/s4679.jpg,0,sunny,class_directory,sunny,200,200,0ac4957e4570f8a900804f6489c1d962
data/data/sunny/s4806.jpg,0,sunny,class_directory,sunny,200,200,0dfd3526ed181243e6ece55c78bf0772
data/data/sunny/s1122.jpg,0,sunny,class_directory,sunny,200,200,843031274a228a52e45f3a9d482d9aa5
data/data/cloudy/c3094.jpg,1,cloudy,class_directory,cloudy,200,200,9616edb1c92e024fc3deeea5fda6e76e
data/data/snowy/snowy weather-113.jpeg,3,snowy,class_directory,snowy,474,248,86b250634b67c0874285acbf5825eac2
data/data/sunny/s4051.jpg,0,sunny,class_directory,sunny,200,200,e3d8da4081cdf45ab6981ee36e279862
data/data/cloudy/c4822.jpg,1,cloudy,class_directory,cloudy,200,200,3e15d417c050f18fc424211b6aa27245
data/data/cloudy/c2635.jpg,1,cloudy,class_directory,cloudy,200,200,e49d0b8f939b4cb6d3829b685997e04d
data/data/rainy/1257.jpg,2,rainy,class_directory,rainy,320,240,8e7ee20417f1cf893d558208569a5603
data/data/sunny/s4820.jpg,0,sunny,class_directory,sunny,200,200,2c5d7b5ab2d5055a31651f0eec9afd87
data/data/sunny/s4363.jpg,0,sunny,class_directory,sunny,200,200,fcc746edafae7a82fd3222f18f5e6be2
data/data/sunny/s0556.jpg,0,sunny,class_directory,sunny,200,200,711d344de311f1459aa9145c3c6f6338
data/data/sunny/shine21.jpg,0,sunny,class_directory,sunny,300,168,a74396a3a32561b3b4cc8f6ba22edb2b
data/data/snowy/1350.jpg,3,snowy,class_directory,snowy,850,549,47534337668705d30d46e290b204f3f1
data/data/rainy/rain159.jpg,2,rainy,class_directory,rainy,858,536,dace55600355741130d566aa5227d72d
data/data/rainy/1562.jpg,2,rainy,class_directory,rainy,400,306,eb241ebb0d92ea8a78631a8e680f97e0
data/data/sunny/s0939.jpg,0,sunny,class_directory,sunny,200,200,1de944a98171526be21c3adb0c490aa3
data/data/cloudy/c2646.jpg,1,cloudy,class_directory,cloudy,200,200,92bec6c9c8586fc859d00b3dcbcce367
data/data/snowy/3062527099.jpg,3,snowy,class_directory,snowy,500,500,0fdbfebc3c228c6c317fa6edf9ec681c
data/data/cloudy/c2059.jpg,1,cloudy,class_directory,cloudy,200,200,3c0e56eafa97275223b6732f4817b96a
data/data/snowy/3101647403.jpg,3,snowy,class_directory,snowy,375,500,3d411f128fca3d5eda6e436d6503b762
data/data/sunny/s4653.jpg,0,sunny,class_directory,sunny,200,200,40652f98fff325eb734fe6cedc81a74d
data/data/rainy/365816829.jpg,2,rainy,class_directory,rainy,500,375,521a0c61aa194e4df715c5d8224d5e6b
data/data/rainy/rain87.jpg,2,rainy,class_directory,rainy,852,480,0dbebd85977cc6fcd593dda3d9d1c566
data/data/snowy/3237481268.jpg,3,snowy,class_directory,snowy,333,500,9ab548aef65583db66302bd7b62ea445
data/data/sunny/22483482.jpg,0,sunny,class_directory,sunny,288,500,8fdb6922a4208b52c525dab7b5ea58bc
data/data/cloudy/c2112.jpg,1,cloudy,class_directory,cloudy,200,200,d628190c0dd580e4c0ab7b92acbc4db5
data/data/cloudy/6193464.jpg,1,cloudy,class_directory,cloudy,333,500,38a179ebc8e53ce55b81503601c61e53
data/data/rainy/2567252281.jpg,2,rainy,class_directory,rainy,375,500,6a43935b02508971d88c01ee9eff6db5
data/data/sunny/s1053.jpg,0,sunny,class_directory,sunny,200,200,4dcec580cbd0a45fe8a4d3517279fde3
data/data/sunny/s0489.jpg,0,sunny,class_directory,sunny,200,200,6133a2ebb2b1f6ec7ac4d3a84ab24562
data/data/sunny/s2431.jpg,0,sunny,class_directory,sunny,200,200,f4ade80612f306541259de389646c302
data/data/sunny/s3338.jpg,0,sunny,class_directory,sunny,200,200,3d29889f76c0f8f501ff6a1b0508d539
data/data/cloudy/18494503.jpg,1,cloudy,class_directory,cloudy,375,500,3c81431fb16f1118a1dd7d75034c612a
data/data/cloudy/c3132.jpg,1,cloudy,class_directory,cloudy,200,200,04b025508b5e48019496965f374e4d73
data/data/cloudy/cloudy day-65.jpeg,1,cloudy,class_directory,cloudy,474,316,cb8cd570ea8c8469c9028ef0ae69b77c
data/data/cloudy/c2774.jpg,1,cloudy,class_directory,cloudy,200,200,5d62bf9fc3c78e72b6d8c4c227b6cd79
data/data/cloudy/c1052.jpg,1,cloudy,class_directory,cloudy,200,200,01c924c81452b25017c6ced8c1a28fcf
data/data/sunny/s4169.jpg,0,sunny,class_directory,sunny,200,200,979f67688b1098becc47e10ac0fa8ac6
data/data/sunny/17464618.jpg,0,sunny,class_directory,sunny,500,375,85cf701239fe9301aa15979500418c3d
data/data/cloudy/c4558.jpg,1,cloudy,class_directory,cloudy,200,200,74c70dd5660267d67d734fa54cae6f7f
data/data/rainy/1392923930.jpg,2,rainy,class_directory,rainy,431,500,1e1fb70196118661ff71de254a419a70
data/data/sunny/s0977.jpg,0,sunny,class_directory,sunny,200,200,b6e30134078ae36e1b41d7bc32432b4b
data/data/snowy/1052.jpg,3,snowy,class_directory,snowy,3969,2934,4bc92eed927b3d5abd450a6db6d6efa5
data/data/sunny/s3456.jpg,0,sunny,class_directory,sunny,200,200,69a184d6589f87df862d4a9a62aa3e37
data/data/cloudy/c1926.jpg,1,cloudy,class_directory,cloudy,200,200,3c0566d2b9614b0473793f9a501d321b
data/data/cloudy/c1064.jpg,1,cloudy,class_directory,cloudy,200,200,b4f1566cb4b408223244900c50222659
data/data/rainy/366873229.jpg,2,rainy,class_directory,rainy,500,375,394560aacdb7e3dd601b7a00e6849cfc
data/data/cloudy/c4700.jpg,1,cloudy,class_directory,cloudy,200,200,0b1cf789b9c0f52b1b9d9d350259c79c
data/data/cloudy/19493281.jpg,1,cloudy,class_directory,cloudy,375,500,ddf42214ef5cce4cdd9976f751e4476d
data/data/sunny/s0247.jpg,0,sunny,class_directory,sunny,200,200,26476171be6234c740c1d75c12979918
data/data/snowy/376752607.jpg,3,snowy,class_directory,snowy,500,375,bcbe86f0eb8e28ce4ae4da0712fb599b
data/data/cloudy/c4333.jpg,1,cloudy,class_directory,cloudy,200,200,60f04f8c3613644ac0320497f9ed6cd9
data/data/cloudy/c4426.jpg,1,cloudy,class_directory,cloudy,200,200,65f999de1823d8e5b94e1f9eecb8ea05
data/data/sunny/s0522.jpg,0,sunny,class_directory,sunny,200,200,132865ae409295d2a07b457529dafbfa
data/data/sunny/s1545.jpg,0,sunny,class_directory,sunny,200,200,338842dcd9a079b64f70d8c1755cc83b
data/data/sunny/s4895.jpg,0,sunny,class_directory,sunny,200,200,1d8ad07a39407b8e44818301161b21d2
data/data/rainy/2252177946.jpg,2,rainy,class_directory,rainy,500,322,40bd2a15c56ebfe122c9b99272839967
data/data/cloudy/c3080.jpg,1,cloudy,class_directory,cloudy,200,200,1e4b7c7ec9c613171269ac658b029f14
data/data/cloudy/c1057.jpg,1,cloudy,class_directory,cloudy,200,200,1c5358d963c6a8e7747b4a2aeefec900
data/data/cloudy/c1225.jpg,1,cloudy,class_directory,cloudy,200,200,7b93cf46d70276fa20ceec9f65203683
data/data/cloudy/10441247.jpg,1,cloudy,class_directory,cloudy,375,500,9d47089b36683a9774f7574c6609a0eb
data/data/cloudy/19847081.jpg,1,cloudy,class_directory,cloudy,400,480,aa2ded0a93b3345ac091cbd39b00c39d
data/data/snowy/1243.jpg,3,snowy,class_directory,snowy,600,450,79ceb82e79239186943d253e8709a12c
data/data/sunny/s2925.jpg,0,sunny,class_directory,sunny,200,200,dbd4247eaa429ce084c22f43d9a35813
data/data/sunny/s2206.jpg,0,sunny,class_directory,sunny,200,200,41f446eb3629f9990d788e5d042f65ca
data/data/cloudy/c0476.jpg,1,cloudy,class_directory,cloudy,200,200,1fc874e9b939501653735be0df361a4e
data/data/snowy/1359.jpg,3,snowy,class_directory,snowy,400,216,bb05382e797bf7e5ce2264668275b6ed
data/data/sunny/s2862.jpg,0,sunny,class_directory,sunny,200,200,06001bc59e2420a6aa3891f099d32c11
data/data/cloudy/c011.jpg,1,cloudy,class_directory,cloudy,200,200,4a2c68f22c54582a0c0b0ccd8360fd3c
data/data/cloudy/c4184.jpg,1,cloudy,class_directory,cloudy,200,200,38f3d88f230d33a6a3136d416bf452c0
data/data/rainy/2594765073.jpg,2,rainy,class_directory,rainy,500,375,a0f669c6084cec2470f5edc63882186b
data/data/sunny/sunny sky-126.jpeg,0,sunny,class_directory,sunny,474,355,86a237ac35022730fd9764724a3ef278
data/data/sunny/s2214.jpg,0,sunny,class_directory,sunny,200,200,81d2e079b61b587990e25ca1c855ec77
data/data/cloudy/17582025.jpg,1,cloudy,class_directory,cloudy,500,100,9d1abcfd693d8089915502b71f66dd3c
data/data/sunny/s0507.jpg,0,sunny,class_directory,sunny,200,200,de11336e794950e85a0d3c3df3aaa84d
data/data/sunny/20599541.jpg,0,sunny,class_directory,sunny,500,331,5859829851f55efc5566491afc3670cf
data/data/cloudy/c4526.jpg,1,cloudy,class_directory,cloudy,200,200,d1b0d7aeed7ac5f848bfd35210e3a238
data/data/rainy/rainy day-147.jpeg,2,rainy,class_directory,rainy,474,335,76c67ff1d90e16a1bb4fa22c450a90ad
data/data/rainy/340912662.jpg,2,rainy,class_directory,rainy,500,375,ff1e882644db086913fe285fdab5d541
data/data/sunny/s2551.jpg,0,sunny,class_directory,sunny,200,200,28388df6556099da6f4a297c7274373b
data/data/rainy/482138561.jpg,2,rainy,class_directory,rainy,500,375,31c43e4172cfc5c0e59ab213abe17654
data/data/sunny/s1578.jpg,0,sunny,class_directory,sunny,200,200,fdf5928cb9d79959a076517de4a28294
data/data/cloudy/c2123.jpg,1,cloudy,class_directory,cloudy,200,200,67930c6211efcdcbf4e7a7f4d017ab08
data/data/cloudy/c4140.jpg,1,cloudy,class_directory,cloudy,200,200,ece1abcc431fdb2ae3adf9a0164b7931
data/data/sunny/24774762.jpg,0,sunny,class_directory,sunny,500,375,ec035abcc7ff8ea8798f0751e5a1daaa
data/data/cloudy/c4091.jpg,1,cloudy,class_directory,cloudy,200,200,a51f5cce9391aefc349c7c0626136a0a
data/data/sunny/8247703.jpg,0,sunny,class_directory,sunny,500,375,703524320d43b418b5771c536efe1d63
data/data/cloudy/c0994.jpg,1,cloudy,class_directory,cloudy,200,200,10078059ff776d6c7f829fc1036fc3cb
data/data/sunny/s3474.jpg,0,sunny,class_directory,sunny,200,200,a3d167c115593903eac57723d1bb1ea0
data/data/rainy/rain78.jpg,2,rainy,class_directory,rainy,275,183,6721bba881f71b2be36425817eeae5a5
data/data/sunny/s4337.jpg,0,sunny,class_directory,sunny,200,200,ee1365dfe04d914261e54337f6d76749
data/data/cloudy/c032.jpg,1,cloudy,class_directory,cloudy,200,200,76924817f007d3e264169c6a39027dbb
data/data/rainy/rainy weather-1.jpeg,2,rainy,class_directory,rainy,474,316,d404143a7449b6db96657f9aa604263a
data/data/rainy/rainy weather-39.jpeg,2,rainy,class_directory,rainy,474,293,891df0c7fdc189c9880c0841e6bcad6b
data/data/rainy/582929245.jpg,2,rainy,class_directory,rainy,500,375,63641c3f660f766e262146f92ea908a9
data/data/snowy/snowy day-141.jpeg,3,snowy,class_directory,snowy,474,315,0d90b9c36228e5ba193901917b9323e8
data/data/cloudy/23074719.jpg,1,cloudy,class_directory,cloudy,500,375,d135f0e67ae771d8c8bbdcdb43b82233
data/data/snowy/1317.jpg,3,snowy,class_directory,snowy,600,445,f25af3644301a2ac0a7c8bd64e066dbb
data/data/sunny/s3964.jpg,0,sunny,class_directory,sunny,200,200,d649371d5d828601d7fc64e5c8f51fbc
