image_path,label,label_name,source,source_class,width,height,md5
data/data/snowy/3235125064.jpg,3,snowy,class_directory,snowy,500,375,6180b1ab7ef8aeceaa12201ebbe0945c
data/data/rainy/2220916179.jpg,2,rainy,class_directory,rainy,500,375,8856ac955cc2249336caf1c5b967e4b8
data/data/sunny/s2745.jpg,0,sunny,class_directory,sunny,200,200,b9b4da406e6fc6a7d20b177b98b9cfde
data/data/sunny/s1600.jpg,0,sunny,class_directory,sunny,200,200,469b4b1d9f1968f71010502fbc374381
data/data/cloudy/c3967.jpg,1,cloudy,class_directory,cloudy,200,200,de19049f7acfc81f4d11db0dcc09899b
data/data/rainy/487077359.jpg,2,rainy,class_directory,rainy,500,375,3e6800df7ae2d8d7473aea05f55e8862
data/data/sunny/shine137.jpg,0,sunny,class_directory,sunny,259,194,21fa1a0d3216243f04f5935643f32140
data/data/snowy/0858.jpg,3,snowy,class_directory,snowy,800,511,29c21ce1a8f21b6ff3d0794a62c44c17
data/data/cloudy/c4318.jpg,1,cloudy,class_directory,cloudy,200,200,dde2010b83a8e90cd266743ff0772771
data/data/sunny/sunny weather-105.jpeg,0,sunny,class_directory,sunny,474,355,e087f6f114e027896c713e13b89bf9a8
data/data/sunny/s4030.jpg,0,sunny,class_directory,sunny,200,200,41011d5ab7570da2504f4674a03cf4e0
data/data/cloudy/c3277.jpg,1,cloudy,class_directory,cloudy,200,200,425c2bdd27f88b5a15beba4039fb6bed
data/data/sunny/s2270.jpg,0,sunny,class_directory,sunny,200,200,f1e9243e1f1a4e886c44c9a3adb59fc6
data/data/rainy/rainy day-52.jpeg,2,rainy,class_directory,rainy,474,266,d4f6bdd69dd1afd04dfad7db2d8d4c18
data/data/snowy/3995867.jpg,3,snowy,class_directory,snowy,500,375,10a43f81b9f85933137abb7617dfd2ee
data/data/sunny/sunny sky-59.jpeg,0,sunny,class_directory,sunny,474,316,f4cdb4819faa306347264b52272f0c25
data/data/cloudy/c1854.jpg,1,cloudy,class_directory,cloudy,200,200,9e1fa80bae22b2efc24f524efdfac537
data/data/cloudy/cloudy124.jpg,1,cloudy,class_directory,cloudy,299,168,0e9404733909122500f4542ab5e3dfdf
data/data/sunny/sunny sky-135.jpeg,0,sunny,class_directory,sunny,474,267,78ec90be04bf95ca0a8c2a233eedeb14
data/data/sunny/s3419.jpg,0,sunny,class_directory,sunny,200,200,0bedc1e1cadf950d1755d1fd7de806b6
data/data/sunny/s1612.jpg,0,sunny,class_directory,sunny,200,200,5cf8930795990ff27c36992eb8382717
data/data/sunny/s1098.jpg,0,sunny,class_directory,sunny,200,200,3ba21941f2d74c388efe41f3f9d61028
data/data/sunny/s0354.jpg,0,sunny,class_directory,sunny,200,200,7437875b1db408a1dbc215374a1000bc
data/data/cloudy/cloudy day-118.jpeg,1,cloudy,class_directory,cloudy,474,235,af1b9e90409519fc0107ab7860d8b754
data/data/sunny/5465957.jpg,0,sunny,class_directory,sunny,375,500,d6a7e8b145d01e6acafd2094fc55c9fd
data/data/cloudy/c0876.jpg,1,cloudy,class_directory,cloudy,200,200,7222405ee1601b6c6bb7277aff945aa6
data/data/snowy/3261035896.jpg,3,snowy,class_directory,snowy,500,332,6f622d7199309fe8c66aca8545c875f7
data/data/rainy/1074.jpg,2,rainy,class_directory,rainy,400,266,d92794b62b9887d9b086235dc020ba2a
data/data/sunny/11077783.jpg,0,sunny,class_directory,sunny,500,375,9b0b701a6a344e2501ae3905c8abd3dd
data/data/cloudy/26556912.jpg,1,cloudy,class_directory,cloudy,500,375,2a183ac3ee7921296c5b5d28ace5dee7
data/data/sunny/20063318.jpg,0,sunny,class_directory,sunny,500,375,31bd857af8fef7b722b6b8fec6446fde
data/data/sunny/s2197.jpg,0,sunny,class_directory,sunny,200,200,f0a20445b6da2525c33a4aa8c52c8707
data/data/cloudy/c4404.jpg,1,cloudy,class_directory,cloudy,200,200,4238405081481c149813b958d39fc22a
data/data/sunny/s1174.jpg,0,sunny,class_directory,sunny,200,200,054c016a309f25d65840dfffb7e7d70e
data/data/sunny/s2688.jpg,0,sunny,class_directory,sunny,200,200,1d432fe4db609a8486f170cd8e6c2ce2
data/data/snowy/2124165429.jpg,3,snowy,class_directory,snowy,500,375,328fe52bbe2f6927d5e693a39cfdd575
data/data/cloudy/cloudy292.jpg,1,cloudy,class_directory,cloudy,254,170,01847db48034c44558eae6397988a847
data/data/sunny/s3506.jpg,0,sunny,class_directory,sunny,200,200,ff4e99291ea04121fcbd01c28ac3a8a2
data/data/sunny/4559606.jpg,0,sunny,class_directory,sunny,500,375,6748885911fad13806b900128379a03a
data/data/snowy/0975.jpg,3,snowy,class_directory,snowy,400,266,ce97866cccce74c68e24ba4183dbad88
data/data/cloudy/c0604.jpg,1,cloudy,class_directory,cloudy,200,200,10d6536b6a4ce2b4bbca77d3d8ba6eef
data/data/sunny/s4457.jpg,0,sunny,class_directory,sunny,200,200,5bc0d0929d6f268c1009097164f1fcb2
data/data/cloudy/c3459.jpg,1,cloudy,class_directory,cloudy,200,200,864727f428d08ce41583b1d02c62a40d
data/data/sunny/s2744.jpg,0,sunny,class_directory,sunny,200,200,4a62dbc6a20703c1ec4c692b19ef8486
data/data/cloudy/c2578.jpg,1,cloudy,class_directory,cloudy,200,200,cbaac11ac1e52087e1e097f9e00bb020
data/data/sunny/s2695.jpg,0,sunny,class_directory,sunny,200,200,4f478bd082e0a85463412ac5bf456208
data/data/cloudy/c0450.jpg,1,cloudy,class_directory,cloudy,200,200,2e3daf6dfa829ae8b54fe75cd9445505
data/data/cloudy/c3447.jpg,1,cloudy,class_directory,cloudy,200,200,c881f76bd6f45b54f65008926f35e971
data/data/snowy/2276616735.jpg,3,snowy,class_directory,snowy,375,500,40cfa757dee5e65580588fd010fd939b
data/data/sunny/s4405.jpg,0,sunny,class_directory,sunny,200,200,95645f61fc16da4a682dbeb5872499dd
data/data/rainy/354213363.jpg,2,rainy,class_directory,rainy,500,332,d60753979fa4615650ee94dbf591d8d3
data/data/cloudy/c0771.jpg,1,cloudy,class_directory,cloudy,200,200,daad1ee101c1f33fb20e05762b559d96
data/data/cloudy/c2103.jpg,1,cloudy,class_directory,cloudy,200,200,a0496209d79ea17a41ae4f92c272566f
data/data/sunny/s2481.jpg,0,sunny,class_directory,sunny,200,200,027324196f7729018f0bf5ee841f3f1a
data/data/rainy/2769529932.jpg,2,rainy,class_directory,rainy,500,373,1c53420dc0dd27ed34aca83e1173666b
data/data/cloudy/c046.jpg,1,cloudy,class_directory,cloudy,200,200,f410ff5323b98d7bba7be2cba20c9a35
data/data/cloudy/c1867.jpg,1,cloudy,class_directory,cloudy,200,200,a9f3e8f8390cc7560b593f4b6c08a0cb
data/data/cloudy/c0872.jpg,1,cloudy,class_directory,cloudy,200,200,1e79bface6016eaa06c0cc72c8860af0
data/data/snowy/1108.jpg,3,snowy,class_directory,snowy,400,266,c4b6accd092fe6e43be1b8bfe1c4bbff
data/data/cloudy/cloudy230.jpg,1,cloudy,class_directory,cloudy,282,159,0773aa16b7a7831568f4a4d666b9cb58
data/data/snowy/1183.jpg,3,snowy,class_directory,snowy,300,228,5cc2395b1d3d490f424f6e640ab24120
data/data/cloudy/6870357.jpg,1,cloudy,class_directory,cloudy,500,375,a4078d903c5a8370bee4f37701d3ec23
data/data/cloudy/c2121.jpg,1,cloudy,class_directory,cloudy,200,200,b9bb1ea01fa9b2047ea51189f4e00399
data/data/snowy/1210.jpg,3,snowy,class_directory,snowy,400,250,2ca7facfa92d7b03752f505aaabcac55
data/data/cloudy/cloudy175.jpg,1,cloudy,class_directory,cloudy,238,158,17a03fe1ca7552f1955cd46ce37cd1d8
data/data/cloudy/c1436.jpg,1,cloudy,class_directory,cloudy,200,200,b36f3fe342a638dad41eb3820ade79c6
data/data/cloudy/c3662.jpg,1,cloudy,class_directory,cloudy,200,200,a21b9beeaa0b3e0de013807655c60d58
data/data/sunny/s3851.jpg,0,sunny,class_directory,sunny,200,200,2e63c79f4d97e0cb5e9d5c49a4d34d0b
data/data/cloudy/c3108.jpg,1,cloudy,class_directory,cloudy,200,200,678807ac2be5d4d32c73b09800663871
data/data/sunny/s3127.jpg,0,sunny,class_directory,sunny,200,200,985c7129f819449454fc7cdd15c22560
data/data/cloudy/12003890.jpg,1,cloudy,class_directory,cloudy,500,375,721f83351eda60b1b7b2f361191b4843
data/data/sunny/s2487.jpg,0,sunny,class_directory,sunny,200,200,f6e33b88ff9895a2d5e1b7b4a9090ccd
data/data/sunny/s027.jpg,0,sunny,class_directory,sunny,200,200,31afba6def15cbeb52bb7d754ef59a73
data/data/cloudy/cloudy244.jpg,1,cloudy,class_directory,cloudy,312,176,60cc8f592d896a1ef52b1ff3fa1af574
data/data/sunny/s4725.jpg,0,sunny,class_directory,sunny,200,200,0ce6d41d5336eb3a9a1f20346f5e9340
data/data/cloudy/c1397.jpg,1,cloudy,class_directory,cloudy,200,200,2706e28bbb782a411453a2284ef5375c
data/data/cloudy/c1310.jpg,1,cloudy,class_directory,cloudy,200,200,51e46bf2f745732faf9e145ac6768387
data/data/sunny/s0015.jpg,0,sunny,class_directory,sunny,200,200,5cacd4c171a2708849f65459766607c2
data/data/cloudy/3435445.jpg,1,cloudy,class_directory,cloudy,500,375,5e4c006e38d17b9d62fffbfc792a87fb
data/data/sunny/s3993.jpg,0,sunny,class_directory,sunny,200,200,50124f02e73e6ba34f4574f9a04c4586
data/data/cloudy/c2846.jpg,1,cloudy,class_directory,cloudy,200,200,c13bb12973fd18aa9ef60d2a0f18d845
data/data/cloudy/c0571.jpg,1,cloudy,class_directory,cloudy,200,200,cd8827eac8321ee1eb5bcb406348d675
data/data/cloudy/c0842.jpg,1,cloudy,class_directory,cloudy,200,200,2269b6ee97dd4f45b2e6cb5047cc37b8
data/data/rainy/547881101.jpg,2,rainy,class_directory,rainy,500,375,7ae6c11d618c54f6fe39a3084357ea8b
data/data/cloudy/c3538.jpg,1,cloudy,class_directory,cloudy,200,200,353a1e03878c2cd8c2dec4b24ac2ab0d
data/data/snowy/89288226.jpg,3,snowy,class_directory,snowy,500,281,019d0f8d8bd046812a81548acb1c0342
data/data/snowy/1972389638.jpg,3,snowy,class_directory,snowy,375,500,520b2bb315368dbc666e1a30aff08c9c
data/data/cloudy/8463265.jpg,1,cloudy,class_directory,cloudy,500,375,a5e5dfc0377e805ac1ec79fc7f9877a5
data/data/sunny/s1207.jpg,0,sunny,class_directory,sunny,200,200,2e6510c1a2462df2d59e8f75cd8124be
data/data/cloudy/c4207.jpg,1,cloudy,class_directory,cloudy,200,200,cb6cddc8a0a3b50859aa7fb1dd9cc1bc
data/data/sunny/s0790.jpg,0,sunny,class_directory,sunny,200,200,9a3f2f8b58a88564b994e721c32be19c
data/data/snowy/snowy weather-1.jpeg,3,snowy,class_directory,snowy,474,355,bdd4dcdc1ad12a8118108e0050b0e0dc
data/data/sunny/s2842.jpg,0,sunny,class_directory,sunny,200,200,0a94a4f7d1e7618c7118c8f4e1402b2b
data/data/sunny/s0556.jpg,0,sunny,class_directory,sunny,200,200,711d344de311f1459aa9145c3c6f6338
data/data/sunny/20599640.jpg,0,sunny,class_directory,sunny,318,480,daeb6916dc10d4b9c9727d5221481cc4
data/data/sunny/s1941.jpg,0,sunny,class_directory,sunny,200,200,38d94b0348b45eaec34316339518ef99
data/data/sunny/s1515.jpg,0,sunny,class_directory,sunny,200,200,6c0e944475891101135cf90cfd04b8a5
data/data/cloudy/c4461.jpg,1,cloudy,class_directory,cloudy,200,200,4c7d08d904409e3e2f4484bd875c0471
data/data/sunny/s105.jpg,0,sunny,class_directory,sunny,200,200,b1c7de39073009d306754c4f3e948574
data/data/sunny/11855542.jpg,0,sunny,class_directory,sunny,375,500,c668fabc42953f6372c25ac5d976bd64
data/data/snowy/1369.jpg,3,snowy,class_directory,snowy,501,352,5ce5d3c5ee6f3970d259d5e1f102c2be
data/data/cloudy/c3280.jpg,1,cloudy,class_directory,cloudy,200,200,b3342990e3e14ebac41766618243b40f
data/data/cloudy/c3173.jpg,1,cloudy,class_directory,cloudy,200,200,4f6dcbcd8d73d8008f923e96332e7b7e
data/data/rainy/rainy day-81.jpeg,2,rainy,class_directory,rainy,474,474,8df630fccaa8e51d357b077af3069bde
data/data/sunny/s4611.jpg,0,sunny,class_directory,sunny,200,200,0ac1a695c07a6e72229f37f8ba8bf9e9
data/data/cloudy/c1238.jpg,1,cloudy,class_directory,cloudy,200,200,7e896e79028ff8c429f5b361c4331838
data/data/sunny/s1066.jpg,0,sunny,class_directory,sunny,200,200,63946acfbced14a4ec3be97b8b573c81
data/data/cloudy/c2916.jpg,1,cloudy,class_directory,cloudy,200,200,1c38869f87a020e601c4ebd8333cbfab
data/data/cloudy/c3431.jpg,1,cloudy,class_directory,cloudy,200,200,fb119b54f854ebd02b1d7047505cdf1b
data/data/cloudy/5659088.jpg,1,cloudy,class_directory,cloudy,400,373,80b355a3be6d388d9b1303b26a20f3de
data/data/cloudy/c2264.jpg,1,cloudy,class_directory,cloudy,200,200,c2e5b4df439f749284b69832956b0665
data/data/cloudy/cloudy219.jpg,1,cloudy,class_directory,cloudy,201,151,980953fec3201443ea1c770ba22b976b
data/data/cloudy/c3140.jpg,1,cloudy,class_directory,cloudy,200,200,06fcfb8ea032462170401f83c6810773
data/data/sunny/26569335.jpg,0,sunny,class_directory,sunny,375,500,6fd39549a7d7a65ecae084253bdfc823
data/data/sunny/s0530.jpg,0,sunny,class_directory,sunny,200,200,b4c0c6d6876300ecb27947c092d5e6eb
data/data/cloudy/c2427.jpg,1,cloudy,class_directory,cloudy,200,200,5e83d6dd90275fbcb13456ba574c556f
data/data/cloudy/c0522.jpg,1,cloudy,class_directory,cloudy,200,200,d635af44a44d6dee31567b1eaa6b3838
data/data/sunny/shine248.jpg,0,sunny,class_directory,sunny,221,166,05263b3d2cd3bc651270fb073aa67a6f
data/data/rainy/rainy day-90.jpeg,2,rainy,class_directory,rainy,474,266,93adf386e527ad9aa05e06731f562dbc
data/data/sunny/s0339.jpg,0,sunny,class_directory,sunny,200,200,fce7881176e1ead8ac78d39140f6c8a6
data/data/rainy/1671.jpg,2,rainy,class_directory,rainy,384,240,8b8de1ac5e1b4cecaca3be7c749e1234
data/data/cloudy/c3068.jpg,1,cloudy,class_directory,cloudy,200,200,7f86f10b6648dfa64c1869e30600aa42
data/data/sunny/s3434.jpg,0,sunny,class_directory,sunny,200,200,e244aace433af5d5c31c63be320b201a
data/data/sunny/s1274.jpg,0,sunny,class_directory,sunny,200,200,d52d03a6fa5eadf1c156a8dc54854bd1
data/data/cloudy/c0640.jpg,1,cloudy,class_directory,cloudy,200,200,8d708afb77b7ec07ccd904d1f9dddd29
data/data/sunny/s3647.jpg,0,sunny,class_directory,sunny,200,200,efb9ffbb94da68bd0a83b10e624220c6
data/data/sunny/s3584.jpg,0,sunny,class_directory,sunny,200,200,8995436a06486c2ca3fe7abd3dc61335
data/data/cloudy/c0855.jpg,1,cloudy,class_directory,cloudy,200,200,96db3bf112b6efc940e751f91d7abae2
data/data/rainy/rainy day-40.jpeg,2,rainy,class_directory,rainy,474,333,ca9b981f65e2f9a86b4be0c7269fdf75
data/data/snowy/1178.jpg,3,snowy,class_directory,snowy,400,265,99690283584e223193c9d70023fb5639
data/data/sunny/s3147.jpg,0,sunny,class_directory,sunny,200,200,3f5f4e231282290c53ceecdf3b74fb4e
data/data/cloudy/c1393.jpg,1,cloudy,class_directory,cloudy,200,200,d3e2a907ab0bfb92a5575f923e1e6976
data/data/rainy/1667.jpg,2,rainy,class_directory,rainy,427,240,1f7e01d4d880d70b51fab7a90ea8c354
data/data/cloudy/c4519.jpg,1,cloudy,class_directory,cloudy,200,200,7904d1862fa4c95a560d9ca09218cbce
data/data/cloudy/c0653.jpg,1,cloudy,class_directory,cloudy,200,200,8c2885c01c15885a5ecacfc8590aa131
data/data/cloudy/cloudy113.jpg,1,cloudy,class_directory,cloudy,259,194,5a21c942c40be7354a6498f8e96d22af
data/data/rainy/2632630073.jpg,2,rainy,class_directory,rainy,500,375,14a8673f5c882e63a27df2a53c38da90
data/data/sunny/25550147.jpg,0,sunny,class_directory,sunny,500,375,1b756d51e70d59bb9667992be4de0713
data/data/sunny/shine59.jpg,0,sunny,class_directory,sunny,720,537,e75cb4eb590e87328da3fff16d5c67a0
data/data/sunny/s1978.jpg,0,sunny,class_directory,sunny,200,200,176a4c75e746a6d41d00971fe8e9ba56
data/data/rainy/rainy weather-52.jpeg,2,rainy,class_directory,rainy,474,266,e65753fab5f9b3c0ed164f0b487f70d4
data/data/cloudy/c0825.jpg,1,cloudy,class_directory,cloudy,200,200,cc3e109d0f4ab5e70482eefa16f2e492
data/data/cloudy/c0761.jpg,1,cloudy,class_directory,cloudy,200,200,9d6f4546fa9b97d797ec48a846bd9f02
data/data/snowy/0965.jpg,3,snowy,class_directory,snowy,400,266,1d8ad716474d77842691de938870249b
data/data/snowy/1038.jpg,3,snowy,class_directory,snowy,280,400,cebddf225364db6fe72a425e3a1a6558
data/data/sunny/s3166.jpg,0,sunny,class_directory,sunny,200,200,928648946eb990aa8cba800d577405a5
data/data/cloudy/cloudy weather-78.jpeg,1,cloudy,class_directory,cloudy,474,316,c8cedfa7474224d41dc508a22065f956
data/data/cloudy/c0393.jpg,1,cloudy,class_directory,cloudy,200,200,347616a3ea9a8e381522ef70f931be12
data/data/cloudy/c2758.jpg,1,cloudy,class_directory,cloudy,200,200,62adf4c003a5528c15b6c473e6a83223
data/data/cloudy/c2958.jpg,1,cloudy,class_directory,cloudy,200,200,fdeb52751a453be1678e645140335947
data/data/rainy/1207.jpg,2,rainy,class_directory,rainy,400,266,69adceaba975b05320acd3ad93389050
data/data/cloudy/c4466.jpg,1,cloudy,class_directory,cloudy,200,200,122aea3a76b10dca9c12fb73d6082968
data/data/snowy/0901.jpg,3,snowy,class_directory,snowy,260,194,2fcf5f707646966f197a36023693c1ca
data/data/cloudy/c0907.jpg,1,cloudy,class_directory,cloudy,200,200,6a94b59449fc97d112387696fa79d1d5
data/data/snowy/1429.jpg,3,snowy,class_directory,snowy,540,359,667fada7efc9a2a49b62bc395bfec94c
data/data/cloudy/cloudy day-101.jpeg,1,cloudy,class_directory,cloudy,474,315,7e3a6afb332f9387fbf8ea006f0d7066
data/data/cloudy/c026.jpg,1,cloudy,class_directory,cloudy,200,200,623c4624f743aa46d8324b5d943ee545
data/data/snowy/2297242437.jpg,3,snowy,class_directory,snowy,500,281,762dbc94d110afa438264690cb91dfb7
data/data/cloudy/5042944.jpg,1,cloudy,class_directory,cloudy,500,375,6ef3e602d7bd7b1323f6baa5a1848402
data/data/cloudy/c075.jpg,1,cloudy,class_directory,cloudy,200,200,92447acf9c3b32df121432b384fdfab2
data/data/sunny/s3587.jpg,0,sunny,class_directory,sunny,200,200,2c1d56d8a61e20141ba145b2b526628b
data/data/rainy/1173.jpg,2,rainy,class_directory,rainy,400,264,5f23f6f282b4d287d485d175800f4060
data/data/snowy/1165.jpg,3,snowy,class_directory,snowy,400,283,456bfc283de6de665b256407f04b2eae
data/data/cloudy/c0871.jpg,1,cloudy,class_directory,cloudy,200,200,df01723d2b1538b7276ced3d32af2ccf
data/data/sunny/9784565.jpg,0,sunny,class_directory,sunny,500,375,9ccca6c14b7e9beef1a67fa7b376abcc
data/data/sunny/s2720.jpg,0,sunny,class_directory,sunny,200,200,4d49f0ba408dc329b30b12b8d517d4ad
data/data/cloudy/c4877.jpg,1,cloudy,class_directory,cloudy,200,200,291fb0c645068b83edec980efa3bfda7
data/data/rainy/2414032506.jpg,2,rainy,class_directory,rainy,500,334,e0206fbc1ca4daa173a3a55232c31c9b
data/data/cloudy/c0656.jpg,1,cloudy,class_directory,cloudy,200,200,17382066f4b32968a52dd6f73c197f8d
data/data/sunny/s2083.jpg,0,sunny,class_directory,sunny,200,200,5da41b0b805099a4a8242607fdc0e613
data/data/cloudy/c3949.jpg,1,cloudy,class_directory,cloudy,200,200,46e35bfe2e43b4124c088ecc12e8d0aa
data/data/rainy/2360180426.jpg,2,rainy,class_directory,rainy,500,375,f47b5f4c121eab1eee77420ffeede6d6
data/data/sunny/sunny weather-95.jpeg,0,sunny,class_directory,sunny,474,296,d87d869bdfc508bb75f69145fdd0f557
data/data/rainy/2239044863.jpg,2,rainy,class_directory,rainy,500,375,dc000983726334443a474f0d4bda8139
data/data/rainy/2117087993.jpg,2,rainy,class_directory,rainy,500,333,838ae9c1886baf85ad12ad8a98cc88e8
data/data/sunny/s1594.jpg,0,sunny,class_directory,sunny,200,200,47ba3460b6df77bdfc1e44c6cd55b2cc
data/data/cloudy/cloudy weather-144.jpeg,1,cloudy,class_directory,cloudy,474,355,bf4354b4dbf0f9aa0ed8b09ea9952dd2
data/data/sunny/21456370.jpg,0,sunny,class_directory,sunny,500,375,be043c7af797c1da4796bfc33bd6076b
data/data/snowy/383878199.jpg,3,snowy,class_directory,snowy,500,375,cbf268bd5b637de9576dd0b40b253341
data/data/cloudy/c3494.jpg,1,cloudy,class_directory,cloudy,200,200,d40cec43665f5c9f6f235db08deadd88
data/data/sunny/s1315.jpg,0,sunny,class_directory,sunny,200,200,6d853518b78ab71f2d7529657b60d562
data/data/sunny/s3129.jpg,0,sunny,class_directory,sunny,200,200,189d50a00957bfee095730cef5abbfbe
data/data/rainy/1439.jpg,2,rainy,class_directory,rainy,400,300,b96a9d14557d94ce5df3d715c98db447
