image_path,label,label_name,source,source_class,width,height,md5
data/data/cloudy/c1619.jpg,1,cloudy,class_directory,cloudy,200,200,738ede9b11f7f4ab04420d9b88ae6acf
data/data/snowy/3203621509.jpg,3,snowy,class_directory,snowy,500,375,b94f7622214c4715ec7a7f88bd6da96e
data/data/cloudy/c4080.jpg,1,cloudy,class_directory,cloudy,200,200,c196c8ba2a450f23731e5da7337d64bd
data/data/snowy/328054298.jpg,3,snowy,class_directory,snowy,500,375,8bc5a25590e3adc44308c39d769f1d86
data/data/cloudy/22642371.jpg,1,cloudy,class_directory,cloudy,333,500,9fb788c6b830605947e113831daa3625
data/data/sunny/s3491.jpg,0,sunny,class_directory,sunny,200,200,0229987b4ae7bf8f9fc1c4388b615e2d
data/data/snowy/3268282058.jpg,3,snowy,class_directory,snowy,332,500,00b1024a3e9c8a4e2973d67550bd0e15
data/data/sunny/s1526.jpg,0,sunny,class_directory,sunny,200,200,befd5736e58b479f1f15cbfe1107a7a2
data/data/sunny/sunny sky-146.jpeg,0,sunny,class_directory,sunny,474,296,063482a1cc8d615e2b94b33582cb2c32
data/data/cloudy/c2078.jpg,1,cloudy,class_directory,cloudy,200,200,cb400cfd0a8a98dd433104a203078e36
data/data/snowy/2332302179.jpg,3,snowy,class_directory,snowy,500,333,0591fb69b680b9aecadd135dabcec612
data/data/cloudy/cloudy94.jpg,1,cloudy,class_directory,cloudy,500,329,cf1e1f780626666dba4c57387bf6407a
data/data/sunny/s4156.jpg,0,sunny,class_directory,sunny,200,200,44d41825e2a0c0eb0aefe878fb0ada1e
data/data/cloudy/cloudy weather-70.jpeg,1,cloudy,class_directory,cloudy,474,315,41f7f304da1842e0ec44d741afa570bd
data/data/cloudy/c0486.jpg,1,cloudy,class_directory,cloudy,200,200,372cf5de0202ca1467cbdd8af42da7b3
data/data/cloudy/c2946.jpg,1,cloudy,class_directory,cloudy,200,200,b48b2c8b48dcb8c6ea8ddb0daf8a5cf9
data/data/sunny/s1962.jpg,0,sunny,class_directory,sunny,200,200,d0f528057c8187372251656bb39fdda8
data/data/cloudy/c2683.jpg,1,cloudy,class_directory,cloudy,200,200,e9b5e9a37e13fda585f5f7e111bfd7b4
data/data/rainy/407952261.jpg,2,rainy,class_directory,rainy,500,375,4264dea1ac85e7553b370507b2949f59
data/data/cloudy/c3188.jpg,1,cloudy,class_directory,cloudy,200,200,d207843a2a886d25ecc82c7e90c333c3
data/data/sunny/s1893.jpg,0,sunny,class_directory,sunny,200,200,a78ad4f8aeee61313f71fc645ebb4331
data/data/snowy/98623083.jpg,3,snowy,class_directory,snowy,375,500,08ea854d2c5c8b67238cfb4cc5d239c5
data/data/cloudy/4317635.jpg,1,cloudy,class_directory,cloudy,500,375,41a3b1aab4b3aaf50a21cd69b44bd9b1
data/data/sunny/29967865.jpg,0,sunny,class_directory,sunny,500,375,0b43e62606c6b0bf90ce7d469037a36e
data/data/rainy/274700788.jpg,2,rainy,class_directory,rainy,500,375,f01b6675af7826afba47186a8926e791
data/data/rainy/rain85.jpg,2,rainy,class_directory,rainy,1920,1080,33d6d69628a5c121344da0ad5915509a
data/data/snowy/3256851328.jpg,3,snowy,class_directory,snowy,334,500,811035a60629abbe4e3fc5a9312d358a
data/data/sunny/s2714.jpg,0,sunny,class_directory,sunny,200,200,3e16dd63ab870abeb42ff3f836ae7acd
data/data/sunny/s4623.jpg,0,sunny,class_directory,sunny,200,200,4b9f4c1efd409c00b04bc0a47f910d9f
data/data/sunny/21998625.jpg,0,sunny,class_directory,sunny,500,375,50d9d46857ff61699646e3e84268c9e6
data/data/cloudy/c1875.jpg,1,cloudy,class_directory,cloudy,200,200,7c95fd2e29cce28f902f04a0517c33d9
data/data/cloudy/c2245.jpg,1,cloudy,class_directory,cloudy,200,200,fe307759e6867d108a09af931c0762cf
data/data/sunny/25224715.jpg,0,sunny,class_directory,sunny,500,375,aaaced2779311f11a3bcaf95915fef2c
data/data/cloudy/c3136.jpg,1,cloudy,class_directory,cloudy,200,200,e6e4cae70a5631368d1820242349a515
data/data/cloudy/c4630.jpg,1,cloudy,class_directory,cloudy,200,200,3384cdbec10a5e5cded3593288feb91a
data/data/cloudy/14355101.jpg,1,cloudy,class_directory,cloudy,500,375,67ac3c35f58a9d137256858cf67e722b
data/data/snowy/3238745293.jpg,3,snowy,class_directory,snowy,500,349,5a90c3a58d71527c49ad87bf8ae26db0
data/data/sunny/s2319.jpg,0,sunny,class_directory,sunny,200,200,0d3c632606a32e2aa99e19448afc1f6b
data/data/rainy/2539073938.jpg,2,rainy,class_directory,rainy,333,500,fa7054194da68281157b15f186412475
data/data/rainy/1791.jpg,2,rainy,class_directory,rainy,497,283,b85d6a4e288fbaab02bb45ab591adaae
data/data/sunny/s2716.jpg,0,sunny,class_directory,sunny,200,200,31fef4ceb07f0a9a0d2611f1326e2aa4
data/data/sunny/s2233.jpg,0,sunny,class_directory,sunny,200,200,c102fbacb1979b7d2def149439e8d047
data/data/cloudy/cloudy30.jpg,1,cloudy,class_directory,cloudy,550,412,949739dbbca45db41a98d60e49284c37
data/data/cloudy/c3484.jpg,1,cloudy,class_directory,cloudy,200,200,3864e57b51d7e057b8bf70fb88d8d974
data/data/cloudy/c0192.jpg,1,cloudy,class_directory,cloudy,200,200,f6a7f1d266d79c7ec7cc91dae864e516
data/data/cloudy/c3142.jpg,1,cloudy,class_directory,cloudy,200,200,a5ef956d865acf0477f7fa4369867d7f
data/data/cloudy/c3162.jpg,1,cloudy,class_directory,cloudy,200,200,713c588af5813eb1b5cbabc45906d9e9
data/data/cloudy/c4881.jpg,1,cloudy,class_directory,cloudy,200,200,ba1f410444c15c8f1fbf3f449c2bb85f
data/data/sunny/s0099.jpg,0,sunny,class_directory,sunny,200,200,da5313aa3bc7556eac363ff53842ad9a
data/data/snowy/1021484326.jpg,3,snowy,class_directory,snowy,500,375,f346113915167acebc674f2eb699cbe3
data/data/sunny/s4140.jpg,0,sunny,class_directory,sunny,200,200,332c480879d87c775e37284a1fbd8b28
data/data/snowy/snowy day-69.jpeg,3,snowy,class_directory,snowy,474,355,03039eeea197385af9a02839f6ef54f3
data/data/sunny/s4094.jpg,0,sunny,class_directory,sunny,200,200,8572f954cb32bde92329e954890633b2
data/data/rainy/1733.jpg,2,rainy,class_directory,rainy,400,320,6bff230b53bee4091938be59c8c0b29c
data/data/cloudy/c4888.jpg,1,cloudy,class_directory,cloudy,200,200,7788f30ff80017f3b841ab54a9ba251d
data/data/sunny/s111.jpg,0,sunny,class_directory,sunny,200,200,e1ada2551ae6b25148f9f7d62cf975ff
data/data/cloudy/11097300.jpg,1,cloudy,class_directory,cloudy,500,364,e12ba1add6e0624e012412cf9b088fec
data/data/cloudy/11727304.jpg,1,cloudy,class_directory,cloudy,500,335,09e55a10501aecef3ae1c3905971e592
data/data/sunny/3769155.jpg,0,sunny,class_directory,sunny,500,375,ad8d1cd961ce798951e740e1025b9ec9
data/data/cloudy/c4916.jpg,1,cloudy,class_directory,cloudy,200,200,b52744a5640b27411ab72be0f23ef929
data/data/sunny/s0638.jpg,0,sunny,class_directory,sunny,200,200,5e09836cd89c9efbdf67f5d8dbcaa308
data/data/cloudy/c4573.jpg,1,cloudy,class_directory,cloudy,200,200,38e0ee321c80938b58e9d2d53731925d
data/data/sunny/7866224.jpg,0,sunny,class_directory,sunny,500,375,8242ed8b6c082aa9f9784258b8f5deab
data/data/sunny/s2127.jpg,0,sunny,class_directory,sunny,200,200,63dff1ffeea0943f2bd1208cd37506ca
data/data/sunny/9682365.jpg,0,sunny,class_directory,sunny,500,375,0ddba37bb074028478b9c9a0b21a6a20
data/data/sunny/shine86.jpg,0,sunny,class_directory,sunny,227,222,0a9e69e1036e9e1c2a58e360980c410d
data/data/cloudy/12484504.jpg,1,cloudy,class_directory,cloudy,375,500,97d8a68e82a0b3a3ba41157aef284d6f
data/data/sunny/s1933.jpg,0,sunny,class_directory,sunny,200,200,c3028f5d11f4a7c624bf9b88ee5528e6
data/data/cloudy/21730475.jpg,1,cloudy,class_directory,cloudy,360,480,577fa914322f583160137eb0f18bc347
data/data/rainy/1470.jpg,2,rainy,class_directory,rainy,400,252,1e295da2a31e0a7f79513a16460e312b
data/data/sunny/16071683.jpg,0,sunny,class_directory,sunny,500,375,6913ef09fce02bebbc160ac129139f7e
data/data/sunny/s2458.jpg,0,sunny,class_directory,sunny,200,200,15face2c0423b49409a38061063a5fe4
data/data/rainy/481271878.jpg,2,rainy,class_directory,rainy,500,375,11fd0d973b9ed7fef6bd35f633bea8ca
data/data/rainy/rainy weather-10.jpeg,2,rainy,class_directory,rainy,474,315,44855f510fbd7d5de97fa33c7f74ff9d
data/data/snowy/1197.jpg,3,snowy,class_directory,snowy,900,600,2b8a65afc643750e3e709f0e2b44e1c6
data/data/sunny/s1297.jpg,0,sunny,class_directory,sunny,200,200,dea5ecce33b81e3d57fff041d96f8d9c
data/data/sunny/s0835.jpg,0,sunny,class_directory,sunny,200,200,f9f7aba90a23c6c06ffa236f954e76cb
data/data/cloudy/c2985.jpg,1,cloudy,class_directory,cloudy,200,200,b0f8b2538d8f832511c29cd40eb3140d
data/data/cloudy/c4910.jpg,1,cloudy,class_directory,cloudy,200,200,06e6589905234c4e0c7d3fe0940546da
data/data/sunny/s2428.jpg,0,sunny,class_directory,sunny,200,200,622601436d000e41ec3d348ba41a447c
data/data/sunny/s0552.jpg,0,sunny,class_directory,sunny,200,200,0914e8bbee322a31e18bfdcd0b82a9d3
data/data/sunny/s0191.jpg,0,sunny,class_directory,sunny,200,200,23b45b1b4c77f7dbfd5dd16ce3c5a6cc
data/data/cloudy/c0433.jpg,1,cloudy,class_directory,cloudy,200,200,90c12a6e98cbbd9021ef852ae02eccdc
data/data/sunny/13988230.jpg,0,sunny,class_directory,sunny,500,375,69d5d26f016c7db79661bde67ce87d35
data/data/rainy/2345889125.jpg,2,rainy,class_directory,rainy,500,375,6a9a484188a98894c045bc711c58947b
data/data/cloudy/c2273.jpg,1,cloudy,class_directory,cloudy,200,200,7f2c89eccf0dd3d1ae0eafbf506f1544
data/data/cloudy/c2310.jpg,1,cloudy,class_directory,cloudy,200,200,3f2d954fd04740b5b5ab7ac6581a966f
data/data/cloudy/c3655.jpg,1,cloudy,class_directory,cloudy,200,200,bcfa915183f62491bd45f002c5564cdc
data/data/rainy/107.jpg,2,rainy,class_directory,rainy,400,269,99bd08c58e45f7edca7fb157d6d15bca
data/data/sunny/s2427.jpg,0,sunny,class_directory,sunny,200,200,941217e66f7e7597636aab4a35d389e5
data/data/cloudy/c1639.jpg,1,cloudy,class_directory,cloudy,200,200,e13867980f7bca19b3cb30c93bdc4f4f
data/data/rainy/25762573.jpg,2,rainy,class_directory,rainy,500,375,3056c710d7523cd7a9f0d7a0622e7df4
data/data/cloudy/c0667.jpg,1,cloudy,class_directory,cloudy,200,200,5b4437f45edd237431235c53ae81474f
data/data/sunny/s2684.jpg,0,sunny,class_directory,sunny,200,200,6eabbae093cc8d83e553b449f9961a49
data/data/sunny/s2482.jpg,0,sunny,class_directory,sunny,200,200,4354fb8e71878bf7e25faeca78d564cf
data/data/snowy/1096.jpg,3,snowy,class_directory,snowy,400,266,0f780013b09e2d85f733e9da7ea29c7e
data/data/rainy/1849575776.jpg,2,rainy,class_directory,rainy,500,335,4a2ac58a044ade9c238578b8e64397b4
data/data/sunny/s3953.jpg,0,sunny,class_directory,sunny,200,200,bc8cd016c596a1ecf8b1698e9eac3ef1
data/data/sunny/s1913.jpg,0,sunny,class_directory,sunny,200,200,321d88e9a3b32f96464fedee4ab8db3d
data/data/cloudy/c0483.jpg,1,cloudy,class_directory,cloudy,200,200,b7fe88a9e4084dc69d0d9c3a91af209d
data/data/sunny/s3819.jpg,0,sunny,class_directory,sunny,200,200,2dfc185cc0f9a848009de6eba097b703
data/data/sunny/s4679.jpg,0,sunny,class_directory,sunny,200,200,0ac4957e4570f8a900804f6489c1d962
data/data/sunny/s4806.jpg,0,sunny,class_directory,sunny,200,200,0dfd3526ed181243e6ece55c78bf0772
data/data/sunny/s1122.jpg,0,sunny,class_directory,sunny,200,200,843031274a228a52e45f3a9d482d9aa5
data/data/cloudy/c3094.jpg,1,cloudy,class_directory,cloudy,200,200,9616edb1c92e024fc3deeea5fda6e76e
data/data/snowy/snowy weather-113.jpeg,3,snowy,class_directory,snowy,474,248,86b250634b67c0874285acbf5825eac2
data/data/sunny/s4051.jpg,0,sunny,class_directory,sunny,200,200,e3d8da4081cdf45ab6981ee36e279862
data/data/cloudy/c3110.jpg,1,cloudy,class_directory,cloudy,200,200,b1ded5df3ba31205e7324f59e073e048
data/data/sunny/s0817.jpg,0,sunny,class_directory,sunny,200,200,a398c9d0054c411252db5671a766fdee
data/data/cloudy/c2635.jpg,1,cloudy,class_directory,cloudy,200,200,e49d0b8f939b4cb6d3829b685997e04d
data/data/rainy/1257.jpg,2,rainy,class_directory,rainy,320,240,8e7ee20417f1cf893d558208569a5603
data/data/cloudy/c1281.jpg,1,cloudy,class_directory,cloudy,200,200,40775dfae5a03466891ee4ada9330f26
data/data/sunny/s4820.jpg,0,sunny,class_directory,sunny,200,200,2c5d7b5ab2d5055a31651f0eec9afd87
data/data/sunny/s4363.jpg,0,sunny,class_directory,sunny,200,200,fcc746edafae7a82fd3222f18f5e6be2
data/data/sunny/s0556.jpg,0,sunny,class_directory,sunny,200,200,711d344de311f1459aa9145c3c6f6338
data/data/snowy/1115.jpg,3,snowy,class_directory,snowy,1920,799,a0aa7bee874574ed52d2fd80ef474436
data/data/snowy/1350.jpg,3,snowy,class_directory,snowy,850,549,47534337668705d30d46e290b204f3f1
data/data/rainy/522961099.jpg,2,rainy,class_directory,rainy,500,375,3b86963d6d01ff756d3a221a802c9812
data/data/rainy/1562.jpg,2,rainy,class_directory,rainy,400,306,eb241ebb0d92ea8a78631a8e680f97e0
data/data/rainy/1793.jpg,2,rainy,class_directory,rainy,400,265,a7a16760ee465a4e5f340e0884a4b764
data/data/sunny/s0939.jpg,0,sunny,class_directory,sunny,200,200,1de944a98171526be21c3adb0c490aa3
data/data/cloudy/c2646.jpg,1,cloudy,class_directory,cloudy,200,200,92bec6c9c8586fc859d00b3dcbcce367
data/data/rainy/1108.jpg,2,rainy,class_directory,rainy,400,266,1f9ead14606511c8d580a151c855aa0a
data/data/snowy/3062527099.jpg,3,snowy,class_directory,snowy,500,500,0fdbfebc3c228c6c317fa6edf9ec681c
data/data/cloudy/c2059.jpg,1,cloudy,class_directory,cloudy,200,200,3c0e56eafa97275223b6732f4817b96a
data/data/snowy/3101647403.jpg,3,snowy,class_directory,snowy,375,500,3d411f128fca3d5eda6e436d6503b762
data/data/sunny/s4653.jpg,0,sunny,class_directory,sunny,200,200,40652f98fff325eb734fe6cedc81a74d
data/data/rainy/rain87.jpg,2,rainy,class_directory,rainy,852,480,0dbebd85977cc6fcd593dda3d9d1c566
data/data/cloudy/c4418.jpg,1,cloudy,class_directory,cloudy,200,200,19306aaecee5a303a3afb93fe6ccfdcd
data/data/sunny/22483482.jpg,0,sunny,class_directory,sunny,288,500,8fdb6922a4208b52c525dab7b5ea58bc
data/data/cloudy/c2112.jpg,1,cloudy,class_directory,cloudy,200,200,d628190c0dd580e4c0ab7b92acbc4db5
data/data/rainy/2567252281.jpg,2,rainy,class_directory,rainy,375,500,6a43935b02508971d88c01ee9eff6db5
data/data/cloudy/c2027.jpg,1,cloudy,class_directory,cloudy,200,200,aa7ff63fecf7613e18407fae48dc6913
data/data/cloudy/c4197.jpg,1,cloudy,class_directory,cloudy,200,200,67d436d4b9d4c45d5f4a755e7bda27bb
data/data/sunny/s2431.jpg,0,sunny,class_directory,sunny,200,200,f4ade80612f306541259de389646c302
data/data/sunny/s3338.jpg,0,sunny,class_directory,sunny,200,200,3d29889f76c0f8f501ff6a1b0508d539
data/data/cloudy/18494503.jpg,1,cloudy,class_directory,cloudy,375,500,3c81431fb16f1118a1dd7d75034c612a
data/data/cloudy/c3132.jpg,1,cloudy,class_directory,cloudy,200,200,04b025508b5e48019496965f374e4d73
data/data/cloudy/cloudy day-65.jpeg,1,cloudy,class_directory,cloudy,474,316,cb8cd570ea8c8469c9028ef0ae69b77c
data/data/cloudy/c2774.jpg,1,cloudy,class_directory,cloudy,200,200,5d62bf9fc3c78e72b6d8c4c227b6cd79
data/data/cloudy/c1052.jpg,1,cloudy,class_directory,cloudy,200,200,01c924c81452b25017c6ced8c1a28fcf
data/data/sunny/s4169.jpg,0,sunny,class_directory,sunny,200,200,979f67688b1098becc47e10ac0fa8ac6
data/data/rainy/1392923930.jpg,2,rainy,class_directory,rainy,431,500,1e1fb70196118661ff71de254a419a70
data/data/sunny/s0977.jpg,0,sunny,class_directory,sunny,200,200,b6e30134078ae36e1b41d7bc32432b4b
data/data/sunny/s3456.jpg,0,sunny,class_directory,sunny,200,200,69a184d6589f87df862d4a9a62aa3e37
data/data/sunny/s3540.jpg,0,sunny,class_directory,sunny,200,200,6aa49dd725d8f7dbbe5e02206d73accc
data/data/cloudy/c2044.jpg,1,cloudy,class_directory,cloudy,200,200,9c00eb2961a6bfbe470bbc29baf22a70
data/data/cloudy/c4700.jpg,1,cloudy,class_directory,cloudy,200,200,0b1cf789b9c0f52b1b9d9d350259c79c
data/data/cloudy/19493281.jpg,1,cloudy,class_directory,cloudy,375,500,ddf42214ef5cce4cdd9976f751e4476d
data/data/sunny/s0247.jpg,0,sunny,class_directory,sunny,200,200,26476171be6234c740c1d75c12979918
data/data/cloudy/12165346.jpg,1,cloudy,class_directory,cloudy,500,375,ef64dce6eccd33aa1b8a8988e2912e2a
data/data/cloudy/c4333.jpg,1,cloudy,class_directory,cloudy,200,200,60f04f8c3613644ac0320497f9ed6cd9
data/data/sunny/s1545.jpg,0,sunny,class_directory,sunny,200,200,338842dcd9a079b64f70d8c1755cc83b
data/data/sunny/s4895.jpg,0,sunny,class_directory,sunny,200,200,1d8ad07a39407b8e44818301161b21d2
data/data/rainy/2252177946.jpg,2,rainy,class_directory,rainy,500,322,40bd2a15c56ebfe122c9b99272839967
data/data/cloudy/c3080.jpg,1,cloudy,class_directory,cloudy,200,200,1e4b7c7ec9c613171269ac658b029f14
data/data/cloudy/c1057.jpg,1,cloudy,class_directory,cloudy,200,200,1c5358d963c6a8e7747b4a2aeefec900
data/data/cloudy/19847081.jpg,1,cloudy,class_directory,cloudy,400,480,aa2ded0a93b3345ac091cbd39b00c39d
data/data/snowy/snowy day-59.jpeg,3,snowy,class_directory,snowy,474,266,e8e784c841008ea3e29068eabb79ade0
data/data/cloudy/cloudy106.jpg,1,cloudy,class_directory,cloudy,300,168,a0df6f8c13eb5025eee526cc68ff6085
data/data/snowy/1243.jpg,3,snowy,class_directory,snowy,600,450,79ceb82e79239186943d253e8709a12c
data/data/sunny/s2925.jpg,0,sunny,class_directory,sunny,200,200,dbd4247eaa429ce084c22f43d9a35813
data/data/sunny/s2206.jpg,0,sunny,class_directory,sunny,200,200,41f446eb3629f9990d788e5d042f65ca
data/data/cloudy/c2977.jpg,1,cloudy,class_directory,cloudy,200,200,67ba3c0621c3be9284c5bbb5bcc5143c
data/data/cloudy/c0476.jpg,1,cloudy,class_directory,cloudy,200,200,1fc874e9b939501653735be0df361a4e
data/data/cloudy/c1187.jpg,1,cloudy,class_directory,cloudy,200,200,45acf5514105b2c63e7de1293be86c28
data/data/sunny/s4721.jpg,0,sunny,class_directory,sunny,200,200,3f1c772c63f04ab05bd5052ba2a4b08f
data/data/snowy/1359.jpg,3,snowy,class_directory,snowy,400,216,bb05382e797bf7e5ce2264668275b6ed
data/data/sunny/s2862.jpg,0,sunny,class_directory,sunny,200,200,06001bc59e2420a6aa3891f099d32c11
data/data/cloudy/c011.jpg,1,cloudy,class_directory,cloudy,200,200,4a2c68f22c54582a0c0b0ccd8360fd3c
data/data/cloudy/c4184.jpg,1,cloudy,class_directory,cloudy,200,200,38f3d88f230d33a6a3136d416bf452c0
data/data/rainy/2594765073.jpg,2,rainy,class_directory,rainy,500,375,a0f669c6084cec2470f5edc63882186b
data/data/sunny/sunny sky-126.jpeg,0,sunny,class_directory,sunny,474,355,86a237ac35022730fd9764724a3ef278
data/data/rainy/583253312.jpg,2,rainy,class_directory,rainy,500,375,6986e959962b9a0fe8ff7f6a0cb8f6a3
data/data/sunny/s0507.jpg,0,sunny,class_directory,sunny,200,200,de11336e794950e85a0d3c3df3aaa84d
data/data/sunny/s2273.jpg,0,sunny,class_directory,sunny,200,200,7b0a872ed88c225c0f11eb323b74981e
data/data/cloudy/c4526.jpg,1,cloudy,class_directory,cloudy,200,200,d1b0d7aeed7ac5f848bfd35210e3a238
data/data/cloudy/c1379.jpg,1,cloudy,class_directory,cloudy,200,200,4febcb3022d4e106d29ba442d43f400c
data/data/rainy/rainy day-147.jpeg,2,rainy,class_directory,rainy,474,335,76c67ff1d90e16a1bb4fa22c450a90ad
data/data/rainy/340912662.jpg,2,rainy,class_directory,rainy,500,375,ff1e882644db086913fe285fdab5d541
data/data/cloudy/cloudy weather-8.jpeg,1,cloudy,class_directory,cloudy,474,317,6898944d646b041fc486d87a867791f0
data/data/rainy/482138561.jpg,2,rainy,class_directory,rainy,500,375,31c43e4172cfc5c0e59ab213abe17654
data/data/cloudy/23118394.jpg,1,cloudy,class_directory,cloudy,333,500,54fc46d09310a6d74f4930ba8ed104a5
data/data/sunny/s1578.jpg,0,sunny,class_directory,sunny,200,200,fdf5928cb9d79959a076517de4a28294
data/data/sunny/4296244.jpg,0,sunny,class_directory,sunny,375,500,25805926a4f3167c0d38027fbd8b6f72
data/data/cloudy/c3140.jpg,1,cloudy,class_directory,cloudy,200,200,06fcfb8ea032462170401f83c6810773
data/data/cloudy/c4127.jpg,1,cloudy,class_directory,cloudy,200,200,04afac47329d2a6abedaf34bf512c80b
data/data/sunny/24774762.jpg,0,sunny,class_directory,sunny,500,375,ec035abcc7ff8ea8798f0751e5a1daaa
data/data/sunny/8247703.jpg,0,sunny,class_directory,sunny,500,375,703524320d43b418b5771c536efe1d63
data/data/cloudy/c0994.jpg,1,cloudy,class_directory,cloudy,200,200,10078059ff776d6c7f829fc1036fc3cb
data/data/sunny/s3474.jpg,0,sunny,class_directory,sunny,200,200,a3d167c115593903eac57723d1bb1ea0
data/data/sunny/s4337.jpg,0,sunny,class_directory,sunny,200,200,ee1365dfe04d914261e54337f6d76749
data/data/cloudy/c032.jpg,1,cloudy,class_directory,cloudy,200,200,76924817f007d3e264169c6a39027dbb
data/data/rainy/rainy weather-1.jpeg,2,rainy,class_directory,rainy,474,316,d404143a7449b6db96657f9aa604263a
data/data/rainy/rainy weather-39.jpeg,2,rainy,class_directory,rainy,474,293,891df0c7fdc189c9880c0841e6bcad6b
data/data/rainy/582929245.jpg,2,rainy,class_directory,rainy,500,375,63641c3f660f766e262146f92ea908a9
data/data/snowy/snowy day-141.jpeg,3,snowy,class_directory,snowy,474,315,0d90b9c36228e5ba193901917b9323e8
data/data/cloudy/6869964.jpg,1,cloudy,class_directory,cloudy,500,375,76b0b9cdca947578e582edf90a6aa3ac
data/data/sunny/shine107.jpg,0,sunny,class_directory,sunny,275,183,e59b358da11f4b532069085447c5c0ff
data/data/sunny/s4344.jpg,0,sunny,class_directory,sunny,200,200,a108e41265f1529e0dbd39058ba56625
data/data/cloudy/12000946.jpg,1,cloudy,class_directory,cloudy,500,375,80afd19eb0d60f5bf95d4fad440e739e
data/data/sunny/s0551.jpg,0,sunny,class_directory,sunny,200,200,3f7c99dbd66c326f96a55380a63a0a47
data/data/sunny/s4436.jpg,0,sunny,class_directory,sunny,200,200,3c2a7dc3c8736b2ff339a8947085355d
data/data/sunny/s0169.jpg,0,sunny,class_directory,sunny,200,200,f430d43f949b7d5618022b8c42ea8f09
data/data/cloudy/cloudy weather-119.jpeg,1,cloudy,class_directory,cloudy,474,312,be1809cc15e27faad407b1ec26e8453c
data/data/sunny/s0933.jpg,0,sunny,class_directory,sunny,200,200,ed1320bde107181f9b8f091e1e444087
data/data/cloudy/c4087.jpg,1,cloudy,class_directory,cloudy,200,200,23fe171619d8e4be5dc7e845299bc790
data/data/sunny/s0246.jpg,0,sunny,class_directory,sunny,200,200,36efd0758da01e6256e3ffcba478d7d5
data/data/snowy/126929257.jpg,3,snowy,class_directory,snowy,333,500,7f1a3ae291fe92f6f0ae3cb1deef3b03
data/data/cloudy/c3670.jpg,1,cloudy,class_directory,cloudy,200,200,c6f1bb0194a1c4e1e2c20b741b2176b9
data/data/snowy/2396173521.jpg,3,snowy,class_directory,snowy,400,300,977b789e7719177e3b8c57e21428c53d
data/data/sunny/s0706.jpg,0,sunny,class_directory,sunny,200,200,a4727699120e14c5c910a64d55255fc4
data/data/cloudy/1678727.jpg,1,cloudy,class_directory,cloudy,375,500,edf010db4609ada4b9e5bfe688c38ad9
data/data/sunny/25424224.jpg,0,sunny,class_directory,sunny,500,375,c32bd69449a34ccdfafbedbe442b9b21
